Date,RegionName,DaysOnZillow_AllHomes,InventorySeasonallyAdjusted_AllHomes,InventoryRaw_AllHomes,MedianListingPricePerSqft_1Bedroom,MedianListingPricePerSqft_2Bedroom,MedianListingPricePerSqft_3Bedroom,MedianListingPricePerSqft_4Bedroom,MedianListingPricePerSqft_5BedroomOrMore,MedianListingPricePerSqft_AllHomes,MedianListingPricePerSqft_CondoCoop,MedianListingPricePerSqft_DuplexTriplex,MedianListingPricePerSqft_SingleFamilyResidence,MedianListingPrice_1Bedroom,MedianListingPrice_2Bedroom,MedianListingPrice_3Bedroom,MedianListingPrice_4Bedroom,MedianListingPrice_5BedroomOrMore,MedianListingPrice_AllHomes,MedianListingPrice_CondoCoop,MedianListingPrice_DuplexTriplex,MedianListingPrice_SingleFamilyResidence,MedianPctOfPriceReduction_AllHomes,MedianPctOfPriceReduction_CondoCoop,MedianPctOfPriceReduction_SingleFamilyResidence,MedianPriceCutDollar_AllHomes,MedianPriceCutDollar_CondoCoop,MedianPriceCutDollar_SingleFamilyResidence,MedianRentalPricePerSqft_1Bedroom,MedianRentalPricePerSqft_2Bedroom,MedianRentalPricePerSqft_3Bedroom,MedianRentalPricePerSqft_4Bedroom,MedianRentalPricePerSqft_5BedroomOrMore,MedianRentalPricePerSqft_AllHomes,MedianRentalPricePerSqft_CondoCoop,MedianRentalPricePerSqft_DuplexTriplex,MedianRentalPricePerSqft_MultiFamilyResidence5PlusUnits,MedianRentalPricePerSqft_SingleFamilyResidence,MedianRentalPricePerSqft_Studio,MedianRentalPrice_1Bedroom,MedianRentalPrice_2Bedroom,MedianRentalPrice_3Bedroom,MedianRentalPrice_4Bedroom,MedianRentalPrice_5BedroomOrMore,MedianRentalPrice_AllHomes,MedianRentalPrice_CondoCoop,MedianRentalPrice_DuplexTriplex,MedianRentalPrice_MultiFamilyResidence5PlusUnits,MedianRentalPrice_SingleFamilyResidence,MedianRentalPrice_Studio,ZHVIPerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,PctOfHomesSellingForGain_AllHomes,PctOfHomesSellingForLoss_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_CondoCoop,PctOfListingsWithPriceReductionsSeasAdj_SingleFamilyResidence,PctOfListingsWithPriceReductions_AllHomes,PctOfListingsWithPriceReductions_CondoCoop,PctOfListingsWithPriceReductions_SingleFamilyResidence,PriceToRentRatio_AllHomes,ZHVI_1bedroom,ZHVI_2bedroom,ZHVI_3bedroom,ZHVI_4bedroom,ZHVI_5BedroomOrMore,ZHVI_AllHomes,ZHVI_BottomTier,ZHVI_CondoCoop,ZHVI_MiddleTier,ZHVI_SingleFamilyResidence,ZHVI_TopTier,ZRI_AllHomes,ZRI_AllHomesPlusMultifamily,ZriPerSqft_AllHomes,Zri_MultiFamilyResidenceRental,Zri_SingleFamilyResidenceRental
1/31/2001,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,34.99,55.78,,,,,,,,,,69700,58500,95300,178000,246900,93000,50300,115600,93000,92400,166900,,,,,
1/31/2001,Alaska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,97500,127900,178300,221100,282800,177700,132700,128300,177700,185000,243000,,,,,
1/31/2001,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,15.14,77.66,,,,,,,,,,75100,109600,126000,167300,248500,131100,85400,96900,131100,136300,221700,,,,,
1/31/2001,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,31.36,58.89,,,,,,,,,,64200,63800,89700,155600,242800,74200,43000,87000,74200,74100,133700,,,,,
1/31/2001,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,7.45,90.26,95.31,4.69,,,,,,,,144600,180100,215600,290500,400100,232900,127800,211600,232900,237000,459500,,,,,
1/31/2001,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,5.1,92.94,98.22,1.78,,,,,,,,117600,148900,184800,253700,300400,184800,123600,147900,184800,191800,313000,,,,,
1/31/2001,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,7.82,88.54,,,,,,,,,,80700,123000,167700,268800,437100,170700,105900,109400,170700,182300,333200,,,,,
1/31/2001,Delaware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,17.84,74.84,,,,,,,,,,94700,97400,124100,194800,227000,129000,84300,,129000,129000,209500,,,,,
1/31/2001,DistrictofColumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,7.54,90.78,,,,,,,,,,134300,153000,140200,240300,595300,148600,92400,143100,148600,168900,374000,,,,,
1/31/2001,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,15.62,78.85,,,,,,,,,,54500,80500,114000,169500,265500,110500,64200,86700,110500,118500,203900,,,,,
1/31/2001,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,23.59,70.01,,,,,,,,,,124700,88400,118100,191700,279600,124100,74100,133100,124100,123600,221100,,,,,
1/31/2001,Hawaii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,38.47,54.44,,,,,,,,,,134800,178100,232300,301100,343600,228000,121500,161700,228000,270200,385900,,,,,
1/31/2001,Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,80000,86900,113100,142900,172900,116700,81900,104200,116700,116900,188600,,,,,
1/31/2001,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,17.98,76,,,,,,,,,,113800,112700,133600,217400,284100,138500,74400,142200,138500,137200,249200,,,,,
1/31/2001,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,51700,65900,99700,,161600,95700,58200,112400,95700,94800,163000,,,,,
1/31/2001,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,13.51,78.63,,,,,,,,,,65000,73200,91500,110200,,77300,59900,100700,77300,76900,135200,,,,,
1/31/2001,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,29.59,59.82,,,,,,,,,,66500,79800,102600,165400,192700,96300,58400,100500,96300,95900,170400,,,,,
1/31/2001,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109600,,,,54300,,,,143600,,,,,
1/31/2001,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,116100,136700,172700,211400,127900,77300,122300,127900,128500,224800,,,,,
1/31/2001,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,28.8,64.55,,,,,,,,,,84400,101200,134200,203400,289600,144500,82600,120600,144500,151700,258300,,,,,
1/31/2001,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,3.33,95.32,,,,,,,,,,142200,170600,214300,312100,417400,219400,131900,179000,219400,227900,380700,,,,,
1/31/2001,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,27.65,67.54,,,,,,,,,,87300,105800,137800,231300,225800,120600,68800,157000,120600,117700,210200,,,,,
1/31/2001,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,5.58,92.32,,,,,,,,,,92300,126400,148200,184400,237200,142100,91200,132200,142100,143700,226900,,,,,
1/31/2001,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,80700,151500,157600,74500,44000,,74500,74400,136100,,,,,
1/31/2001,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,62900,81100,123500,198200,252600,114100,69300,101500,114100,115500,192100,,,,,
1/31/2001,Montana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,72600,82300,107600,119100,137400,101200,74700,93500,101200,102200,147600,,,,,
1/31/2001,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,20.4,67.62,,,,,,,,,,71900,83200,114000,167600,139700,107200,67200,111500,107200,107000,172000,,,,,
1/31/2001,Nevada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,17.77,72.03,,,,,,,,,,,108200,139900,178200,249800,144800,102900,97800,144800,155200,227300,,,,,
1/31/2001,NewHampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,1.78,97.45,,,,,,,,,,78400,118600,161000,214000,235900,149300,91900,116600,149300,160000,242400,,,,,
1/31/2001,NewJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,17.88,76.97,,,,,,,,,,111000,137600,166900,244100,313600,180900,106400,126600,180900,184400,322900,,,,,
1/31/2001,NewMexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,101000,124600,163100,211500,132600,99900,,132600,132800,202400,,,,,
1/31/2001,NewYork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.91,71.17,,,,,,,,,,,78400,94300,,212900,,70400,,,,,,,,,
1/31/2001,NorthCarolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,28.57,62.89,,,,,,,,,,75600,80300,119600,201400,249100,119100,68500,112100,119100,119500,212000,,,,,
1/31/2001,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,27.13,62.24,,,,,,,,,,61400,77900,108000,168100,185200,108300,65500,100000,108300,109000,181500,,,,,
1/31/2001,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,25.74,65.54,,,,,,,,,,34200,38600,72200,128700,151400,69200,38200,50700,69200,69200,127600,,,,,
1/31/2001,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,27.05,61.58,,,,,,,,,,105600,119700,149400,196200,230300,150700,104300,135900,150700,151700,238500,,,,,
1/31/2001,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,25.72,66.49,,,,,,,,,,66800,78200,96900,178400,172000,95700,51300,57800,95700,103300,177800,,,,,
1/31/2001,RhodeIsland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,4.7,93.02,,,,,,,,,,98800,123200,146800,209100,279700,145400,103900,120800,145400,147600,247400,,,,,
1/31/2001,SouthCarolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,36.14,56.68,,,,,,,,,,77300,79300,111600,180300,,101600,55700,116100,101600,99800,195900,,,,,
1/31/2001,SouthDakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,64500,90400,109800,126400,160300,110000,77300,112300,110000,110000,162200,,,,,
1/31/2001,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,68200,67000,103400,181100,263800,89200,49200,109200,89200,88100,170900,,,,,
1/31/2001,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,96.49,3.51,,,,,,,,,,91900,151800,,97400,,,97400,98100,177200,,,,,
1/31/2001,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,,,,,,,,,,,,,126300,155700,174000,212900,161800,124100,139400,161800,165400,246500,,,,,
1/31/2001,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,20.34,73.59,,,,,,,,,,101200,110400,129600,152500,164200,,,115400,,,176900,,,,,
1/31/2001,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,15.65,78.49,,,,,,,,,,90500,90800,122500,210100,297900,134700,77800,139300,134700,133700,264100,,,,,
1/31/2001,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,19.6,71.74,,,,,,,,,,123900,140100,173400,232600,270000,172400,105700,155300,172400,174500,292400,,,,,
1/31/2001,WestVirginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,44.1,51.55,,,,,,,,,,,,63600,84800,94500,48000,,76300,48000,47700,93000,,,,,
1/31/2001,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,14.61,78.84,,,,,,,,,,88300,96700,122100,150900,173700,120700,80800,118600,120700,121200,187700,,,,,
1/31/2001,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,124700,,114200,81800,105900,114200,114600,,,,,,
2/28/2001,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,33.65,57.82,,,,,,,,,,70100,58700,95900,178700,248100,93100,50500,116600,93100,92500,167200,,,,,
2/28/2001,Alaska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,,97300,126400,177300,219800,282500,175700,130000,126900,175700,183300,242200,,,,,
2/28/2001,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,15.79,76.48,,,,,,,,,,75800,110200,126600,168100,250500,131600,86000,97500,131600,136900,222800,,,,,
2/28/2001,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,21.66,71.23,,,,,,,,,,65100,64500,90300,156700,245300,74700,43400,88200,74700,74400,134800,,,,,
2/28/2001,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,7.49,90.29,95.59,4.41,,,,,,,,146900,182700,218400,293700,405100,235900,129000,214800,235900,239900,465600,,,,,
2/28/2001,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,5.49,92.4,98.13,1.87,,,,,,,,118400,150600,186500,256200,302900,186500,124400,149500,186500,193900,315900,,,,,
2/28/2001,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,8.22,88.08,,,,,,,,,,81600,124000,169300,271100,441100,172200,106700,110600,172200,184100,336300,,,,,
2/28/2001,Delaware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,16.99,75.38,,,,,,,,,,94900,97800,125000,195900,229000,129800,84800,,129800,129800,211200,,,,,
2/28/2001,DistrictofColumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,13.87,83.45,,,,,,,,,,136500,154400,140800,243200,596300,149900,93300,144100,149900,170100,376600,,,,,
2/28/2001,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,14.89,79.65,,,,,,,,,,54900,81000,114800,170900,267700,111200,64800,87400,111200,119300,206100,,,,,
2/28/2001,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,21.87,71.15,,,,,,,,,,126000,88900,118700,192600,281400,124900,74500,134200,124900,124400,222100,,,,,
2/28/2001,Hawaii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,30.22,63.21,,,,,,,,,,135500,178400,232900,301400,344200,228600,120700,162200,228600,270900,388400,,,,,
2/28/2001,Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,81000,87100,113600,143400,173600,117000,82600,105500,117000,117300,188700,,,,,
2/28/2001,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,18.24,75.92,,,,,,,,,,114900,113500,134000,218400,285800,139300,75100,142700,139300,137800,250700,,,,,
2/28/2001,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,52100,67100,101700,,165500,97700,59000,114900,97700,96900,166500,,,,,
2/28/2001,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,17.59,71.63,,,,,,,,,,65100,73500,91800,110800,,77800,60300,101000,77800,77300,135800,,,,,
2/28/2001,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,20.29,71.63,,,,,,,,,,66700,80300,102900,166200,194400,96500,58900,101200,96500,96400,171400,,,,,
2/28/2001,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108600,,,,54100,,,,141900,,,,,
2/28/2001,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,117400,138100,174500,214100,129300,77800,123900,129300,129800,228200,,,,,
2/28/2001,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,27.33,66.44,,,,,,,,,,85000,101900,135000,204900,292000,145600,82900,121500,145600,152600,260300,,,,,
2/28/2001,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,3.54,95.06,,,,,,,,,,144100,172800,217500,315900,422600,222400,133500,181600,222400,231000,385200,,,,,
2/28/2001,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,28.4,66.25,,,,,,,,,,87600,106500,138400,232200,226300,121500,69200,157300,121500,118600,211100,,,,,
2/28/2001,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,5.25,92.74,,,,,,,,,,93300,127700,149700,186200,239600,143400,92000,133900,143400,145000,229200,,,,,
2/28/2001,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,81300,152800,159800,75000,44100,,75000,74800,136700,,,,,
2/28/2001,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,62700,81600,124100,199800,256000,114800,69500,102100,114800,116100,193800,,,,,
2/28/2001,Montana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,72600,82600,108000,119800,138100,101800,74600,94300,101800,102800,148800,,,,,
2/28/2001,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,19.82,69.64,,,,,,,,,,73000,83800,114200,168300,140500,107500,67600,111600,107500,107300,172800,,,,,
2/28/2001,Nevada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,14.52,76.57,,,,,,,,,,,108500,140600,178900,250700,145500,103500,98300,145500,156200,228700,,,,,
2/28/2001,NewHampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,1.9,97.14,,,,,,,,,,79000,120200,162900,216500,238300,151200,92800,117900,151200,161900,245100,,,,,
2/28/2001,NewJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,16.51,78.75,,,,,,,,,,111500,138800,168400,246300,316400,182500,107100,127700,182500,186100,326200,,,,,
2/28/2001,NewMexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,101100,125400,163900,213500,133100,100400,,133100,133300,201000,,,,,
2/28/2001,NewYork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,72.52,,,,,,,,,,,79000,94900,,214700,,70700,,,,,,,,,
2/28/2001,NorthCarolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,30.65,60.88,,,,,,,,,,76100,80700,119400,200000,250600,119700,68800,112900,119700,120100,213100,,,,,
2/28/2001,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,30.33,59.14,,,,,,,,,,61500,78200,108200,168600,185500,108700,65800,100200,108700,109300,182000,,,,,
2/28/2001,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,24.15,67.07,,,,,,,,,,34200,38700,72300,129400,152200,69600,38400,51100,69600,69700,128000,,,,,
2/28/2001,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,24.1,65.82,,,,,,,,,,105900,120100,150300,197400,231500,151500,104800,136600,151500,152500,240000,,,,,
2/28/2001,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,28.13,64.26,,,,,,,,,,67300,78600,97500,179300,172800,96000,51700,57900,96000,103800,178700,,,,,
2/28/2001,RhodeIsland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,3.73,94.42,,,,,,,,,,99500,124300,148100,210700,281300,146700,104900,121900,146700,148800,249100,,,,,
2/28/2001,SouthCarolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,32.46,60.69,,,,,,,,,,77300,79400,112000,180400,,101600,55800,115700,101600,100000,196200,,,,,
2/28/2001,SouthDakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,65100,90800,110500,127200,161000,111000,78100,113800,111000,111000,162800,,,,,
2/28/2001,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,68400,67200,103800,181400,264300,89500,49300,109500,89500,88500,171700,,,,,
2/28/2001,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,96.42,3.58,,,,,,,,,,92000,152100,,97700,,,97700,98200,177800,,,,,
2/28/2001,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,,,,,,,,,,,,,126600,156200,174400,214000,162100,124400,139200,162100,165900,248500,,,,,
2/28/2001,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,16.21,77.83,,,,,,,,,,100600,110600,129800,152800,165100,,,116200,,,178100,,,,,
2/28/2001,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,14.19,80.53,,,,,,,,,,91400,91500,123500,211700,300500,135600,78300,141000,135600,134600,267000,,,,,
2/28/2001,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,18.19,72.87,,,,,,,,,,124800,140700,174300,233800,270900,173300,106300,156500,173300,175300,293200,,,,,
2/28/2001,WestVirginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,47.79,47.78,,,,,,,,,,,,63800,85600,95300,48600,,76500,48600,48200,93400,,,,,
2/28/2001,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,15.53,77.86,,,,,,,,,,88500,97100,122600,151900,175200,121300,81500,119300,121300,121900,189500,,,,,
2/28/2001,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,124600,,114100,81800,106000,114100,114200,,,,,,
3/31/2001,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,32.43,59.34,,,,,,,,,,70500,59000,96600,179300,249600,93400,50700,117600,93400,92700,167300,,,,,
3/31/2001,Alaska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,,97300,125000,176500,218500,280800,174200,127800,125900,174200,182100,239900,,,,,
3/31/2001,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,16.26,75.83,,,,,,,,,,76000,110500,127200,168400,251700,132200,86600,97800,132200,137300,223600,,,,,
3/31/2001,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,22.12,70.43,,,,,,,,,,65800,65300,91100,158000,247600,74900,43800,89800,74900,74800,135900,,,,,
3/31/2001,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,7.81,89.88,96.04,3.96,,,,,,,,148900,185200,221500,297500,410000,238700,130300,217800,238700,242800,471900,,,,,
3/31/2001,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,5.43,92.57,98.81,1.19,,,,,,,,119500,152400,188300,258300,305200,188200,125100,151000,188200,195700,318600,,,,,
3/31/2001,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,9.95,85.78,,,,,,,,,,82600,125300,170600,273600,445000,173700,107700,111700,173700,185800,339100,,,,,
3/31/2001,Delaware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,14.9,79.34,,,,,,,,,,95600,98100,126000,197400,231300,130600,85300,,130600,130600,212600,,,,,
3/31/2001,DistrictofColumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,12.64,85.05,,,,,,,,,,137900,155600,141700,246700,598600,150900,94400,144900,150900,171000,378800,,,,,
3/31/2001,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,15.55,78.87,,,,,,,,,,55300,81700,115500,172100,270000,111900,65300,88200,111900,120000,208200,,,,,
